Unnamed: 0,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe
3812,35.0,1,29.0,3,5.0,3.0,3.0,1,1,1,1.0,24425.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
1676,22.0,1,11.0,2,1.0,4.0,2.0,1,4,1,0.0,17328.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
3350,35.0,1,27.0,3,2.0,3.0,2.0,0,1,1,1.0,21263.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2720,36.0,1,29.0,4,3.0,4.0,2.0,0,5,1,2.0,30674.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1310,58.0,1,21.0,2,3.0,3.0,3.0,1,1,1,0.0,30787.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
2578,27.0,2,32.0,4,4.0,3.0,3.0,0,4,1,1.0,21620.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3634,33.0,1,9.0,3,4.0,4.0,2.0,0,4,0,2.0,24148.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
1747,38.0,3,13.0,2,1.0,5.0,2.0,1,3,1,1.0,20605.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3794,28.0,3,9.0,3,2.0,3.0,2.0,0,1,0,2.0,25178.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1643,30.0,1,15.0,3,3.0,5.0,2.0,0,1,1,1.0,18072.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
728,54.0,1,23.0,2,3.0,3.0,1.0,0,5,1,0.0,25739.0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4548,26.0,3,10.0,4,4.0,5.0,3.0,1,4,0,3.0,22872.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
457,18.0,3,11.0,3,3.0,4.0,2.0,1,4,1,2.0,16878.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3153,32.0,1,16.0,3,5.0,5.0,2.0,1,3,1,1.0,20999.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
2799,27.0,3,7.0,3,4.0,3.0,3.0,0,5,1,1.0,23974.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3779,40.0,1,26.0,3,4.0,3.0,2.0,0,5,1,1.0,22580.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
1005,29.0,2,23.0,2,4.0,5.0,2.0,0,3,0,0.0,22988.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2608,28.0,1,10.0,4,5.0,3.0,3.0,1,2,0,3.0,21244.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
4634,31.0,1,29.0,3,4.0,3.0,6.0,1,1,0,1.0,20810.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
4398,32.0,3,13.0,4,2.0,3.0,6.0,0,5,1,2.0,24138.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4709,38.0,3,17.0,3,5.0,3.0,4.0,1,4,1,2.0,25372.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2769,32.0,1,14.0,3,5.0,3.0,3.0,0,2,1,2.0,27621.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1738,45.0,1,26.0,3,3.0,3.0,1.0,1,3,1,1.0,28496.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True
2551,26.0,3,12.0,3,5.0,3.0,3.0,1,3,1,1.0,24422.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
4242,34.0,3,17.0,3,5.0,3.0,5.0,0,3,1,1.0,23360.0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
2339,46.0,1,21.0,2,3.0,4.0,6.0,0,3,1,1.0,34081.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1121,36.0,3,6.0,3,3.0,3.0,7.0,0,1,1,1.0,21815.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
832,37.0,1,31.0,2,4.0,3.0,1.0,0,3,0,1.0,20731.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3500,29.0,3,7.0,4,4.0,3.0,5.0,0,3,1,1.0,21587.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1844,28.0,3,15.0,3,3.0,3.0,2.0,0,3,1,1.0,20253.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3239,38.0,3,17.0,3,5.0,3.0,4.0,1,4,0,1.0,25372.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3823,28.0,2,29.0,3,5.0,4.0,3.0,0,1,1,1.0,21541.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
999,42.0,2,16.0,2,3.0,5.0,1.0,0,3,0,1.0,31799.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1011,36.0,3,9.0,2,3.0,4.0,4.0,1,4,0,1.0,24278.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1138,50.0,1,26.0,2,3.0,3.0,3.0,1,4,1,1.0,26245.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
3580,29.0,1,31.0,3,4.0,4.0,3.0,1,1,0,1.0,21086.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3495,45.0,3,7.0,4,4.0,3.0,2.0,0,4,1,2.0,23446.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4284,22.0,3,19.0,3,2.0,4.0,3.0,0,5,0,2.0,21394.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3114,28.0,1,11.0,4,4.0,3.0,3.0,0,2,1,2.0,20996.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
4028,35.0,1,13.0,3,5.0,4.0,8.0,0,3,1,1.0,23183.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3647,54.0,1,31.0,3,2.0,3.0,5.0,0,3,0,2.0,25683.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
1265,33.0,1,10.0,2,3.0,4.0,6.0,0,1,0,0.0,18055.0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
2847,42.0,3,7.0,3,3.0,5.0,3.0,0,3,1,2.0,27070.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1255,33.0,3,22.0,3,3.0,5.0,3.0,1,5,0,0.0,23564.0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4146,60.0,2,13.0,3,4.0,3.0,2.0,0,4,0,1.0,20945.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
1359,34.0,3,9.0,3,4.0,3.0,4.0,1,3,0,0.0,23103.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1556,23.0,3,8.0,3,3.0,5.0,4.0,0,3,1,2.0,17322.0,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False
3467,57.0,1,7.0,3,4.0,5.0,4.0,0,5,1,2.0,20744.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3480,32.0,1,9.0,4,4.0,3.0,8.0,1,3,1,2.0,22400.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3807,34.0,3,17.0,3,4.0,3.0,3.0,0,1,0,1.0,24165.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
4517,46.0,1,9.0,4,5.0,3.0,3.0,0,3,1,1.0,20952.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1721,39.0,1,8.0,3,3.0,3.0,1.0,0,1,1,2.0,25938.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
4010,25.0,3,10.0,3,4.0,3.0,2.0,0,4,0,1.0,23677.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3946,31.0,1,16.0,3,5.0,3.0,3.0,0,4,0,2.0,20884.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
2326,20.0,1,5.0,2,4.0,3.0,2.0,0,3,0,0.0,18033.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
574,34.0,1,6.0,3,1.0,3.0,3.0,0,2,0,0.0,18280.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1384,34.0,3,6.0,2,3.0,3.0,2.0,0,5,1,0.0,24888.0,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False
736,48.0,1,10.0,3,4.0,3.0,1.0,0,5,1,1.0,25999.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2072,30.0,1,8.0,2,4.0,3.0,6.0,1,1,1,1.0,21877.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
588,50.0,1,8.0,3,3.0,3.0,6.0,0,2,0,1.0,32639.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
3425,36.0,3,25.0,4,4.0,3.0,2.0,1,5,1,3.0,23292.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
16,32.0,1,11.0,3,2.0,4.0,1.0,1,2,1,0.0,18298.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
838,42.0,3,18.0,2,3.0,5.0,1.0,1,5,1,1.0,28758.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
4038,32.0,3,13.0,4,6.0,3.0,6.0,1,3,0,3.0,24850.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
848,35.0,1,10.0,2,4.0,3.0,2.0,0,2,1,0.0,17376.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4616,31.0,3,15.0,4,4.0,3.0,7.0,0,3,1,1.0,25942.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
4486,30.0,1,34.0,4,4.0,3.0,6.0,0,1,0,2.0,23013.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3186,51.0,1,16.0,4,4.0,3.0,6.0,0,5,1,1.0,21058.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3462,37.0,1,11.0,3,5.0,3.0,3.0,0,5,1,2.0,24488.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
608,55.0,3,8.0,2,3.0,3.0,5.0,0,2,0,1.0,20160.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
2937,45.0,2,7.0,3,5.0,3.0,6.0,0,5,1,2.0,24663.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
575,54.0,1,25.0,3,3.0,5.0,1.0,1,3,0,0.0,20485.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
346,41.0,1,12.0,3,4.0,4.0,7.0,1,3,1,0.0,21032.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
2557,25.0,1,25.0,3,4.0,3.0,2.0,0,4,1,1.0,21452.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3964,49.0,1,7.0,4,5.0,3.0,2.0,1,5,0,1.0,24059.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3749,55.0,1,14.0,4,4.0,3.0,6.0,0,3,1,2.0,25532.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7,30.0,1,30.0,3,3.0,3.0,2.0,0,2,0,1.0,17693.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
583,34.0,3,14.0,3,3.0,5.0,6.0,0,2,1,0.0,21500.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3709,34.0,1,11.0,3,4.0,4.0,7.0,0,1,0,1.0,21733.0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
4538,54.0,3,14.0,4,5.0,3.0,2.0,1,1,0,2.0,29612.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1655,33.0,1,20.0,3,3.0,4.0,2.0,0,5,1,1.0,17756.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
3863,43.0,1,25.0,3,4.0,5.0,8.0,1,1,0,1.0,24088.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
1181,49.0,1,12.0,2,4.0,3.0,3.0,1,5,1,0.0,28966.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
385,30.0,1,10.0,2,3.0,3.0,19.0,1,4,1,1.0,17285.0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False
2343,36.0,1,12.0,2,5.0,3.0,2.0,0,1,1,0.0,17741.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4566,38.0,3,26.0,3,4.0,4.0,3.0,1,5,0,1.0,26320.0,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
670,27.0,1,10.0,3,3.0,3.0,2.0,0,2,1,1.0,17318.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
4299,31.0,1,11.0,3,4.0,3.0,2.0,1,4,1,1.0,20963.0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False
2434,34.0,1,16.0,2,3.0,5.0,2.0,0,4,0,0.0,21125.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
876,20.0,3,27.0,2,1.0,3.0,2.0,0,3,0,0.0,17678.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
4761,35.0,1,8.0,4,5.0,5.0,2.0,0,1,0,1.0,24021.0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
4779,31.0,3,36.0,4,4.0,5.0,2.0,0,1,1,1.0,22793.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
4597,26.0,3,26.0,3,5.0,4.0,3.0,1,1,0,2.0,21091.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3339,32.0,1,18.0,4,4.0,5.0,3.0,1,2,0,3.0,25511.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
237,52.0,3,8.0,3,4.0,3.0,2.0,1,2,1,2.0,34068.0,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
3402,35.0,1,16.0,3,4.0,3.0,2.0,0,5,1,2.0,27178.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
1764,37.0,1,15.0,2,3.0,3.0,2.0,1,1,0,1.0,17326.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
2255,40.0,1,26.0,3,3.0,3.0,5.0,0,3,1,1.0,25322.0,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False
1905,33.0,1,21.0,2,3.0,3.0,1.0,1,5,1,0.0,28610.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
1796,39.0,1,13.0,2,4.0,3.0,2.0,0,5,1,0.0,34272.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
3691,32.0,3,12.0,3,4.0,3.0,3.0,0,5,0,2.0,27024.0,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False
2065,58.0,1,8.0,2,3.0,4.0,1.0,1,3,1,0.0,34246.0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
904,48.0,1,6.0,3,4.0,3.0,7.0,0,3,1,0.0,33265.0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
860,22.0,1,9.0,2,4.0,3.0,1.0,1,3,0,0.0,17853.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3848,43.0,1,30.0,3,5.0,3.0,3.0,0,3,1,2.0,23010.0,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3075,45.0,1,15.0,4,2.0,3.0,4.0,1,3,1,3.0,21496.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3667,48.0,3,16.0,3,6.0,3.0,2.0,0,5,1,2.0,31614.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
3397,45.0,1,10.0,3,4.0,5.0,6.0,0,5,1,2.0,21040.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2190,30.0,1,28.0,2,3.0,3.0,5.0,1,1,0,0.0,17132.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2183,45.0,1,6.0,3,3.0,3.0,4.0,0,5,1,0.0,17270.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1316,43.0,3,8.0,3,3.0,3.0,2.0,0,3,1,2.0,20675.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
3659,36.0,1,9.0,4,5.0,3.0,2.0,1,3,1,1.0,23608.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3680,37.0,3,20.0,4,5.0,5.0,7.0,1,1,1,1.0,24812.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
1079,39.0,1,12.0,2,3.0,4.0,5.0,0,3,0,1.0,23376.0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1775,36.0,1,30.0,2,3.0,4.0,1.0,0,3,1,1.0,20674.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2418,30.0,1,8.0,3,3.0,4.0,2.0,0,3,0,0.0,26916.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
3317,37.0,1,13.0,3,6.0,3.0,3.0,0,2,0,1.0,21419.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
3653,61.0,1,7.0,4,6.0,3.0,5.0,0,5,0,1.0,29561.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
4451,28.0,1,17.0,3,4.0,5.0,3.0,0,3,0,2.0,27471.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3220,21.0,3,16.0,3,4.0,3.0,3.0,1,4,0,1.0,21001.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
1990,48.0,3,8.0,2,1.0,4.0,4.0,0,3,0,1.0,23120.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
937,39.0,1,19.0,3,4.0,4.0,7.0,1,3,1,2.0,32123.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2240,46.0,1,6.0,2,3.0,3.0,1.0,0,5,1,0.0,34627.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
164,27.0,1,9.0,3,4.0,3.0,2.0,1,2,0,2.0,17566.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3919,33.0,1,9.0,4,4.0,3.0,2.0,0,3,1,2.0,21746.0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
584,42.0,1,14.0,3,3.0,3.0,2.0,0,5,0,1.0,33430.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
663,21.0,1,24.0,3,3.0,3.0,2.0,0,3,1,1.0,17693.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3511,48.0,3,21.0,4,4.0,3.0,5.0,1,5,1,1.0,23269.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3237,29.0,1,22.0,3,4.0,3.0,3.0,0,4,1,2.0,20885.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
31,44.0,1,16.0,2,3.0,3.0,3.0,1,3,1,1.0,21465.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2148,48.0,1,26.0,2,3.0,3.0,5.0,0,1,1,0.0,17259.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
2107,32.0,1,6.0,3,3.0,3.0,1.0,0,5,1,0.0,17314.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
1152,21.0,1,11.0,3,3.0,3.0,2.0,0,1,1,1.0,18117.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3320,21.0,3,28.0,3,2.0,3.0,3.0,0,3,0,1.0,21356.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3909,37.0,1,30.0,3,2.0,3.0,6.0,0,3,0,1.0,21249.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
2475,45.0,1,17.0,3,4.0,3.0,4.0,1,3,1,2.0,25143.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4707,29.0,1,22.0,3,4.0,3.0,3.0,0,4,0,1.0,20885.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2669,60.0,1,10.0,4,5.0,3.0,5.0,0,3,0,2.0,20855.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1395,31.0,3,32.0,3,3.0,3.0,2.0,1,3,0,1.0,20617.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
1382,31.0,1,9.0,2,3.0,5.0,2.0,1,1,0,0.0,18065.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3895,39.0,3,17.0,4,4.0,3.0,3.0,0,4,0,3.0,24021.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1970,32.0,1,15.0,3,3.0,3.0,2.0,1,5,1,2.0,21322.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4133,55.0,3,10.0,3,4.0,5.0,4.0,0,4,1,1.0,24618.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1530,32.0,1,6.0,2,3.0,3.0,2.0,1,4,1,1.0,21162.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4549,36.0,1,16.0,4,5.0,3.0,3.0,1,4,1,3.0,29363.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
2501,36.0,1,30.0,2,4.0,5.0,5.0,1,4,1,1.0,22692.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
982,38.0,1,13.0,2,1.0,3.0,2.0,0,3,0,0.0,17610.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
3474,32.0,3,15.0,3,4.0,3.0,3.0,0,3,1,1.0,29471.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3632,30.0,3,12.0,3,5.0,4.0,3.0,1,5,0,1.0,22865.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
3373,29.0,1,9.0,3,5.0,3.0,3.0,1,4,1,1.0,22545.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
593,36.0,1,6.0,2,3.0,4.0,1.0,0,5,0,0.0,20228.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4524,28.0,1,12.0,3,5.0,3.0,3.0,1,3,1,2.0,31486.0,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False
2140,27.0,1,10.0,3,3.0,3.0,2.0,0,1,0,0.0,17318.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1471,49.0,1,14.0,3,4.0,4.0,2.0,0,1,0,0.0,20130.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
4682,41.0,3,33.0,4,4.0,5.0,3.0,0,1,1,3.0,27074.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
1629,34.0,3,8.0,3,3.0,3.0,7.0,0,5,0,0.0,17231.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
226,37.0,3,10.0,2,3.0,3.0,5.0,0,4,1,0.0,17177.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
2289,28.0,1,8.0,3,4.0,4.0,1.0,0,1,0,2.0,18201.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4546,43.0,1,9.0,3,4.0,3.0,7.0,1,1,1,2.0,21193.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
1315,36.0,1,8.0,3,3.0,4.0,5.0,1,4,0,0.0,21962.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4406,49.0,1,7.0,3,5.0,5.0,2.0,0,4,0,1.0,34080.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1420,41.0,1,6.0,3,3.0,3.0,4.0,0,1,0,0.0,17782.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4591,50.0,1,15.0,3,4.0,4.0,6.0,0,4,0,2.0,26081.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
4181,26.0,1,12.0,3,2.0,5.0,3.0,0,5,1,2.0,22678.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
4864,32.0,2,29.0,3,6.0,3.0,3.0,0,1,0,2.0,28530.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
1908,35.0,1,22.0,3,3.0,3.0,5.0,1,1,0,0.0,22632.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
441,42.0,1,11.0,3,3.0,3.0,5.0,0,3,1,0.0,17093.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2123,50.0,1,8.0,3,3.0,5.0,2.0,0,5,1,1.0,32924.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
3257,40.0,1,9.0,3,4.0,3.0,2.0,0,3,1,1.0,30847.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
3890,35.0,3,35.0,4,5.0,3.0,3.0,0,5,1,1.0,25390.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1647,19.0,1,8.0,2,4.0,3.0,2.0,0,5,1,0.0,16102.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
1010,55.0,1,6.0,2,1.0,3.0,3.0,0,5,1,0.0,29732.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True
171,19.0,3,6.0,3,5.0,5.0,1.0,0,3,1,1.0,17325.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
3413,49.0,1,11.0,3,4.0,3.0,3.0,0,5,1,2.0,26576.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3151,48.0,1,23.0,4,2.0,3.0,3.0,1,2,0,1.0,23745.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4199,38.0,1,7.0,3,4.0,3.0,3.0,0,1,1,1.0,20793.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2569,27.0,1,13.0,3,5.0,4.0,3.0,0,3,1,1.0,21046.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1555,56.0,1,13.0,2,5.0,3.0,5.0,0,1,0,0.0,22260.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1348,40.0,1,6.0,3,3.0,5.0,3.0,0,3,1,2.0,31823.0,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True
3390,41.0,3,32.0,3,5.0,4.0,4.0,1,5,0,2.0,27772.0,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False
4332,27.0,1,30.0,3,4.0,3.0,3.0,0,3,0,1.0,21564.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
4009,55.0,1,9.0,3,4.0,3.0,2.0,0,4,0,1.0,32227.0,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False
780,28.0,1,30.0,3,4.0,5.0,2.0,0,2,0,0.0,23722.0,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4505,34.0,3,23.0,4,4.0,5.0,7.0,0,3,1,1.0,24002.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
102,20.0,1,12.0,3,4.0,3.0,2.0,1,2,1,1.0,17926.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2629,34.0,1,21.0,4,4.0,4.0,3.0,0,5,0,1.0,21434.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3715,22.0,3,14.0,3,4.0,4.0,3.0,0,5,1,2.0,21357.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3633,34.0,3,9.0,4,4.0,3.0,3.0,0,3,1,2.0,24183.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
1815,23.0,1,32.0,2,3.0,3.0,2.0,0,1,0,1.0,17904.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
3248,49.0,1,7.0,3,2.0,3.0,4.0,0,2,0,1.0,35563.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
3791,37.0,2,9.0,4,5.0,3.0,3.0,0,3,1,1.0,22564.0,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
